message_timestamp,user_name,topic_name,message_text,channel,thread_ts,topic_description,topic_id,user_id,processed_at
1726506789.067089,Manu,Learning Hub Updates - Design and Development Progress,"Hi <@U039WK9NWA0>, I did some sorting here to get some estimates: <https://docs.google.com/spreadsheets/d/1mAspfhsmUFCbTKOSESJHVoZT4ztBf1reMSVkz9FLZN4/edit?gid=401178628#gid=401178628>

In short, adjusing the learning hub is somewhat higher priority, and then if there’s time left, social features/profiles that perhaps integrate well with a job board plugin are next that we’d like to implement.

For the Learning Hub adjustments, we’re not looking to reinvent it completely, so cutting some parts like <@U05R8DF8EJE> suggested, is OK. Same for the Tactics widget, it can be a “copy” of previous sections just with the new heading that explains it’s about tactics (not courses, not reports).",refact-stackedmarketer,,"Comprehensive updates on the Learning Hub, including design and development progress. Covers new widget additions, navigation updates, and upcoming tasks for implementation.",49576b27-8bd0-4e0c-bab4-9d9adca009d8,U059AC59LLF,2025-12-11T20:36:55.974Z
1701207129.556979,Ali,User Join Notifications,<@UR7DA7Y91> has joined the channel,refact-stackedmarketer,,"Notifications for users joining the Slack channel, indicating new members or returning participants.",4e34ee76-52b8-4485-b9d0-2d4e5fcd90fa,UR7DA7Y91,2025-12-11T22:08:19.126Z
1708624083.780819,Manu,Course Progress Segmentation Strategy in Campaign Monitor,"Hi <@U05R8DF8EJE>, is this for *any* course or a “per course” basis?

Also, for point 2), is it only if they are at 0%? Or do they stay in the “started but not finished course” until they reach 100%?",refact-stackedmarketer,1708624083.780819,"Discussion on segmenting users based on course enrollment and progress in Campaign Monitor, focusing on the limitations of filtering by specific progress values and the benefits of storing progress in a single field.",77f026f9-06e0-40bf-8685-3d2bafa04002,U059AC59LLF,2025-12-11T21:25:35.323Z
1691080795.298569,Parnia,Stacked Marketer - Email Template Design and Optimization Discussion,"Thank you Manu. :pray::skin-tone-2:
I'll share your explanation with the team and get back to you.",refact-stackedmarketer,,"Discussion on the design, coding, and optimization of Stacked Marketer email templates, including color management and template flexibility.",72db645f-1896-44a5-bcbd-fdae3597b094,U039WK9NWA0,2025-12-11T21:48:08.571Z
1727805977.081219,Manu,Learning Hub Updates - Design and Development Progress,We can focus just on the job board part,refact-stackedmarketer,,"Comprehensive updates on the Learning Hub, including design and development progress. Covers new widget additions, navigation updates, and upcoming tasks for implementation.",49576b27-8bd0-4e0c-bab4-9d9adca009d8,U059AC59LLF,2025-12-11T20:39:24.842Z
1709228439.364149,Manu,Refactored Website - Feedback Document Comments,"Hi <@U039WK9NWA0>, our feedback is in the doc: <https://docs.google.com/document/d/1qiINbHCfSx7UXm9-03sePvPVrRbYLo6fdCou08QGKzE/edit>

I created a second section called Copy Changes where I go through a few changes in the copy for the pages. We might still have some smaller adjustments for the copy, of course but that should get us ready for the next phase.",refact-stackedmarketer,1709228439.364149,Ensure comments are added to the feedback document for the refactored website to track new items and relay feedback to the team effectively.,05381bec-2af5-48c7-bb6e-d47679d5f1ed,U059AC59LLF,2025-12-11T21:28:42.442Z
1704835707.919969,Manu,UTM Content Parameter Standardization,"For the second question, we use utm_content=[something] often but we don’t have it standardized. We can do this though, so the ‘you signed up for [this content]’ can be done through utm_content=[this content] perhaps?",refact-stackedmarketer,,Discussion on standardizing the use of utm_content parameters to improve tracking and personalization in user sign-up flows.,998a15d5-9d9f-4040-bef5-a08b98758910,U059AC59LLF,2025-12-11T21:09:09.998Z
1690995641.988049,Manu,Stacked Marketer - Email Template Design and Optimization Discussion,"It’s generally fairly simple though, so if there’s any need to explain the structure to a coder or anything like that, happy to do it. I’ve coded most of it, just used a template someone on Fiverr did for us but was not as we asked, so then I went in and revamped it, just used the guy’s inbox specific snippets at the beginning of the HTML file.",refact-stackedmarketer,,"Discussion on the design, coding, and optimization of Stacked Marketer email templates, including color management and template flexibility.",72db645f-1896-44a5-bcbd-fdae3597b094,U059AC59LLF,2025-12-11T21:47:14.613Z
1705504721.301639,Manu,AutoPub - Image Uploading Error with New Version,"Hi <@U039WK9NWA0>,

We have an update request for AutoPub.

First one, there seems to be a bug with images sometimes, we’re not sure why but you can see the doc and the preview it generated for us here:

<https://docs.google.com/document/d/1F0fSNBfEf8VovqnA5ufxOAgZwonKysAesTef4lEMxkw/edit?usp=sharing>

<https://www.stackedmarketer.com/wp-content/plugins/workflow-automation//cm-templates/sm-manu-glitch-test.html>

What we found is that the SPONSORED BY INSENSE image caused it. When that was removed, or when we reuploaded the image, it worked.

So there might be some hidden formatting we’re not aware of. I couldn’t find anything in the HTML source from the preview though.

Second, regarding WordPress categories, there are TWO cases in which we don’t want to select the News category.
• For The Crew’s Insights, the News category shouldn’t be assigned.
• For Psychology of Marketing, the News category shouldn’t be assigned.
Let me know the feedback and rough timeline for this when you can.

Thanks!",refact-stackedmarketer,1705504721.301639,"Investigate the issue in AutoPub where the wrong images are uploaded, occurring sporadically with the newest version. This may be related to caching problems that prevent image updates.",4a90b19e-eacd-4972-ae98-834f8b75c7c4,U059AC59LLF,2025-12-11T21:14:48.342Z
1715064751.058699,Parnia,Meeting Rescheduling - 5:30pm Austria Time,"Hi <@U059AC59LLF>
Is it okay with you if we push our meeting today to 5:30pm Austria time, instead of 5pm?

CC: <@U05R8DF8EJE> <@U46P0EG4A>",refact-stackedmarketer,1715064751.058699,Discussion about rescheduling today's meeting to 5:30pm Austria time instead of 5pm.,7743dab3-1b90-4cdd-b857-285a7d25547e,U039WK9NWA0,2025-12-11T20:25:21.709Z
1690995459.401689,Parnia,Stacked Marketer - Email Template Design and Optimization Discussion,<@U059AC59LLF> Do you have Figma files for your current email template?,refact-stackedmarketer,,"Discussion on the design, coding, and optimization of Stacked Marketer email templates, including color management and template flexibility.",72db645f-1896-44a5-bcbd-fdae3597b094,U039WK9NWA0,2025-12-11T21:46:35.816Z
1744836450.397759,Manu,SM Pro - Team Account Sub-Account Management Link Redirect Issue,"<@U039WK9NWA0> We found a relatively important bug:

• When creating team accounts (so with the ability to invite sub-accounts) for our SM Pro membership, the link that usually goes to sub-account management now goes to job listings.
See image attached where I mean. If you use it for the user “bachen” you can see what happens. Not sure what the actual link should be or why the link now goes to the job board/job listings.",refact-stackedmarketer,1744836450.397759,Investigate and resolve the issue where the link for sub-account management in SM Pro team accounts redirects to job listings instead of the intended management page.,b890fe28-a874-43e0-b32d-034fb8fec1cc,U059AC59LLF,2025-12-11T20:53:40.634Z
1711374130.016119,Manu,SM Pro - Reset Password Bug for Users Without Active Subscription,"First more important potential bug reported, *reset password for SM Pro.*

It works to request the email but then the user clicks, they get the screen in the attached screenshot.

This is an existing user without an active subscription, so maybe there’s a lock on seeing the reset password form for those without an active subscription? <@U05R8DF8EJE> <@U039WK9NWA0>",refact-stackedmarketer,1711374130.016119,Investigate and resolve the issue where users without an active subscription cannot access the reset password form after requesting a reset email in SM Pro.,d8a7e9d5-f0ee-4f37-b7a3-bfae57f5ee54,U059AC59LLF,2025-12-11T19:59:20.361Z
1712154432.030369,Asghar,SM Pro - Caching Update Delay and Subscription Access Issues,"<@U059AC59LLF>
Regarding the issue you mentioned about displaying the cached content to newly subscribed users, we have added the following URLs to the list of excluded URLs for caching, in order to resolve the issue:

• https://www.stackedmarketer.com/sm-pro/(.*)
• https://www.stackedmarketer.com/account/(.*)
• https://www.stackedmarketer.com/login/(.*)
• https://www.stackedmarketer.com/register/(.*)
• https://www.stackedmarketer.com/mepr/(.*)
• https://www.stackedmarketer.com/unauthorized/(.*)
To address the problem with the coupon code being stuck in loading, we have also added ""admin-ajax.php"" to the exclusion rule.

You can find the mentioned settings in the image below.

Furthermore, to ensure that the staging-beta environment closely mirrors the production environment, we have enabled Cloudflare APO for the staging-beta environment.",refact-stackedmarketer,1712154432.030369,"Ongoing caching issue affecting SM Pro users, causing delays in content updates and access issues for subscribers. Clearing cache on Cloudflare and Breeze provides temporary relief but does not fully resolve the problem. Requires further investigation to improve user experience.",f08d3e63-0c78-4d31-b25e-cdebb6bd09e2,U05SL9R85PF,2025-12-11T20:04:10.404Z
1709715395.838569,Manu,AutoPub - JavaScript Error in Template Preview,"This time it creates a preview that looks like this, and throws an error for the template having JavaScript in it.",refact-stackedmarketer,,"Investigate the error occurring when creating a preview in AutoPub, which is caused by JavaScript in the template. This issue needs to be addressed to ensure smooth preview generation without errors.",080eec95-3b3a-470b-8829-57e67a710006,U059AC59LLF,2025-12-11T21:30:24.276Z
1705499375.840029,Manu,SM Pro - User Status and Abandoned Signup Email Issue,"The subscription status, as defined by the Paying Sub custom field can either be empty (non-existent so never was a sub), ACTIVE (so we know to send info only relevant to active subs), or CANCELED (so we know to send them things relevant to those who don’t have a paying sub, along with stuff that might bring them back",refact-stackedmarketer,,"Address the issue where the SM Pro list in CM is not correctly tagging users as ACTIVE or CANCELED, leading to all users receiving Abandoned Signup emails. Investigate how to pass user status information accurately and update the system accordingly.",0ecd163a-c457-42e6-9d93-f1d589fa4df5,U059AC59LLF,2025-12-11T21:14:22.649Z
1695672722.320689,Julien Tricheux,Branding Plan and Visual Identity Alignment,"Hi <@U059AC59LLF>

Thank you for your patience. We've took the time to realign internally and see how we could best tackle the branding plan while limiting the amount of hours we spend on it as branding can quickly become time-consuming.
Given that we're not reworking anything in depth but need to align the 4 identities, *I evaluate that for the branding an initial estimate to rework the whole system would take about 24 to 30hrs.*

The deliverables for that would be basically as discussed:
&gt; Updated and improved logos.
&gt; New modular and flexible visual identity (including color palette, visual art direction, typography, etc)
For further deliverables like social media templates, PPTs, etc I think we can account for another 12 to 20h but we can discuss those to see where your priorities lies.

This does not include any design work for the websites themselves.
Hopefully, aside from the style guides and components, we won't have too much rework.

I would probably want to spread that work over 2 sprints to give us room for other projects. Maybe a 3rd sprint for the last deliverable that are not pertaining to the website.

*For details:*
• *Logo explorations and alignment: 8h*
• *Core branding and VI Component design: 10h*
• *Alignment and exploration to ensure consistency: 4h*
• *Expanded Art Direction: 4h*
*Let me know if you have any questions*

*CC <@U46P0EG4A>* *<@U039WK9NWA0>* ",refact-stackedmarketer,,"Discussion and planning for aligning the branding plan across four identities, including deliverables such as updated logos and a new visual identity. Estimated time allocation and sprint planning included.",a01895a4-833b-4e43-8649-cdbdde11a928,U05BJUUT44B,2025-12-11T21:57:35.313Z
1702985789.837709,Manu,Stacked Marketer - Brand Assets and Logo Variants,"Sharing this for reference for Stacked Marketer Pro <https://twitter.com/helloitsolly/status/1737055078987464847?t=vfb3PDFj9OgRxTZi3cbASQ&amp;s=1|https://twitter.com/helloitsolly/status/1737055078987464847>

Some good suggestions for alternatives to generic graphics, as I had mentioned to replace them.",refact-stackedmarketer,,"Discussion and coordination on obtaining and utilizing brand assets and logo variants for Stacked Marketer, including formats like .ai, .psd, and PNG for various uses.",baa63fc4-07d3-4bd2-9855-36886a90ffd8,U059AC59LLF,2025-12-11T21:04:56.093Z
1696390559.336719,Parnia,September Hours and Q4 Planning Acknowledgment,"Hi Manu,

Here is the hour breakdown for September. We've tracked 48 hours in total and we will transfer the remaining 102 hours to the upcoming months.

• Branding retouch 2.5h
• AutoPub Updates 21h
• Design: optimize the email template 2h
• Opening post in forum topic is hidden 3h
• Replace BBPress with a (better) alternative 3h
• Plugin Update 1.5h
• Email Preference Center 2h
• Import old Psychology of Marketing articles to WordPress 2.5h
• SM Pro subscribers email integration and segmentation 0.5h
• Bug: Scheduled post publishing does not work 3h
• Project management &amp; Meetings 7h",refact-stackedmarketer,,Discussion about the remaining hours for September and planning tasks for Q4 based on available hours.,379fffa6-385d-43b4-9333-4f12c0f08def,U039WK9NWA0,2025-12-11T21:57:51.024Z
1711319688.222859,Manu,Upcoming Content Widget Display Issue,"Two things that are still missing from what I can see, both important:
• Upcoming content only shows free content now so it’s broken, not just notifications for it are an issue. We must show at least the upcoming content as Coming Soon even if we cannot enable notifications right away. Otherwise, it looks too empty for what is coming up.
• Videos that were too big to upload because of the Cloudflare restriction. Needed before the end of the day tomorrow for us so we can prepare all courses for the launch.",refact-stackedmarketer,1711319688.222859,"Investigate and resolve the issue with the Upcoming Content widget not displaying all scheduled Pro content, including Pro Reports and courses. Ensure that free content does not appear in the widget as intended.",7e991451-13a8-4a07-b106-c02113873d4a,U059AC59LLF,2025-12-11T19:58:56.54Z
1761918727.201229,Manu,WordPress Critical Error - Website Offline,Not sure if our website has issues or something else,refact-stackedmarketer,,Investigate the critical error causing the WordPress installation to take the website offline. This includes checking server logs and configurations specific to WordPress to identify the root cause and restore website functionality.,51755220-11cd-4df3-8096-8cca5ca37eaa,U059AC59LLF,2025-12-11T21:01:23.099Z
1700813760.031139,Manu,Stacked Marketer - Page Design and Redesign Discussion,You can also add [Design] Stacked Marketer signup landing page (so a super light weight page with less info than the homepage),refact-stackedmarketer,,"Discussion on the design and redesign of various pages for Stacked Marketer, including landing pages, hub pages, and other related sections.",5a6c0f94-db80-4a06-bddb-db604505f441,U059AC59LLF,2025-12-11T22:06:47.811Z
1701763684.651149,Abdurrahman,Stripe Elements and Checkout Flow Enhancements,"IDK why but can’t reply to our Checkout flow thread, so continuing from here <@U059AC59LLF>

1. You wrote “Stripe Elements is .. basically just a way for us to accept payment directly on our website.. Stripe Checkout is the one where users get redirected to Stripe and get all those benefits.”  
    a. Currently you only implemented payment details part, but  <https://stripe.com/en-gb-us/payments/elements|Stripe Elements does have those benefits>  if we choose to add extra elements (like <https://stripe.com/docs/elements/address-element|address>) to the widget. 
    b. ACTION: Nevertheless, we will go with current structure and ask Stripe to handle payment only. No other elements will be used.
    c. DECISION: If you approve I would ilke to implement the <https://www.youtube.com/watch?v=cJjUALvnpCU&amp;ab_channel=GoogleMapsPlatform|address autofill> in our own flow, because this would make serious improvement on UX.
2. You said in the response video “we need business checkbox for all, not just EU members”. 
    a. I assumed this decision based on <https://www.stackedmarketer.com/sm-pro-7-trial-for-7-days/|current flow> where customer type field (personel/business) is enabled based on Country selection and also your “non-EU based customers can ignore VAT craziness” note in our discussion. 
    b. ACTION: I will make this option visible for all customers. If checked, will open Company Name &amp; VAT ID (optional) fields
",refact-stackedmarketer,,"Discussion on implementing Stripe Elements and Checkout flow enhancements, including address autofill and business checkbox visibility for all customers. Focus on improving user experience and maintaining current payment structure.",78a4a2f7-5e8d-40d3-9467-be279917d52a,U05R8DF8EJE,2025-12-11T22:11:10.818Z
1697570996.282719,Manu,Stacked Marketer - Email Template Design and Optimization Discussion,"Seems OK. It’s important to keep this in mind for the future too, both when doing other AutoPub updates now and when adjusting to the new template design. I’ve also commented in the design on Figma to simplify some elements to save characters for using less CSS :smile:",refact-stackedmarketer,,"Discussion on the design, coding, and optimization of Stacked Marketer email templates, including color management and template flexibility.",72db645f-1896-44a5-bcbd-fdae3597b094,U059AC59LLF,2025-12-11T21:59:58.869Z
1709715343.079519,Manu,AutoPub - Unannounced Production Updates Causing Accessibility Issues,<@U039WK9NWA0> Has there been any unannounced AutoPub updates in production? We’re unable to use AutoPub today again.,refact-stackedmarketer,,"Investigate the issue where unannounced updates to AutoPub in production are causing accessibility problems, preventing users from utilizing the service. This requires immediate attention to identify the updates and resolve the accessibility issues.",cfeab05f-e65e-4eb7-a5cf-ac8aa0d5f528,U059AC59LLF,2025-12-11T21:30:07.963Z
1709198634.848169,Manu,wpForo - Membership Access Bug,"Hi <@U039WK9NWA0>, could you please give access to <mailto:simone@stackedmarketer.com|simone@stackedmarketer.com> and <mailto:tt@stackedmarketer.com|tt@stackedmarketer.com> to the forum as well? I think <@U05NFL7575E> already has a user account, just needs the rights upgraded, but <@U067XQY4Y7M> needs an account created too on the dev site.",refact-stackedmarketer,1709198634.848169,Investigate and resolve the access bug in wpForo affecting members with certain memberships. Includes video explanation for further context.,68629af6-c938-40a2-8cd5-720adaba3f3f,U059AC59LLF,2025-12-11T21:28:33.319Z
1739865864.355309,abdurrahman,Channel Membership Management,<@U08DJ53SBMG> has joined the channel,refact-stackedmarketer,,"Tasks and requests related to managing channel membership, including adding or removing users.",76b82346-910d-4767-b75c-a8294ee754c8,U08DJ53SBMG,2025-12-11T20:48:29.217Z
1710907114.920029,Parnia,Out-of-Office Notification - Parnia,"Hi Manu,
Just a heads up that part of our team and I will be out of the office till the end of this week for a cultural holiday celebration. We've got developers on call in case of emergencies, but we'll be back to handling tasks starting next Monday.

Please make sure to mention Naghmeh in threads and on Asana tasks to make sure we receive notifications.

Thanks for your understanding! :blush:",refact-stackedmarketer,,"Parnia will be out of the office until September 21st and will return on September 22nd. For assistance during this period, contact the designated team member.",b227fef9-68bb-418f-943d-3dbe1b331007,U039WK9NWA0,2025-12-11T21:37:17.467Z
1709715496.966869,Parnia,AutoPub - Unannounced Production Updates Causing Accessibility Issues,"Hi <@U059AC59LLF>
No we haven't changed anything on production and staging. I'm checking with the team to see what the issue is.
Can you share the Google doc you used?",refact-stackedmarketer,,"Investigate the issue where unannounced updates to AutoPub in production are causing accessibility problems, preventing users from utilizing the service. This requires immediate attention to identify the updates and resolve the accessibility issues.",cfeab05f-e65e-4eb7-a5cf-ac8aa0d5f528,U039WK9NWA0,2025-12-11T21:30:31.82Z
1695653405.014099,Manu,MX Records Blocking for Disposable Emails and Fraud Prevention,"Just sharing this as a reference for potential use in the future, if we ever need it: <https://twitter.com/marckohlbrugge/status/1706292473239151008>

MX records block by IP for certain disposable emails or other fraud.",refact-stackedmarketer,1695653405.014099,Discussion on using MX records to block IPs associated with disposable emails or potential fraud. Reference to a Twitter post for future consideration.,588cce1b-62b4-42ef-99fc-f39a180c2434,U059AC59LLF,2025-12-11T21:57:20.837Z
1710328767.029299,Parnia,Page Editing and Building Instructions,"<@U059AC59LLF>
Please share your questions about editing/ building pages here in this thread.
<@U04FURNNWF6> will review and answer.

Note: Here are some quick instructions:
• <https://www.loom.com/share/b0f734b326ad4257b7ce9523da2a5de2|How to edit an existing page>
• <https://www.loom.com/share/a6d196e3590c40f18c3f943f3ab53c2c|How to build a new page>",refact-stackedmarketer,1710328767.029299,"Discussion and Q&A about editing and building pages, including instructions and guidance for team members.",f29df171-b27b-4871-b58e-097fd776f419,U039WK9NWA0,2025-12-11T21:35:25.776Z
1725994529.023039,Parnia,Document Sharing - Abdurrahman's Suggestions,<@U059AC59LLF> I added Abdurrahman's suggestions <https://docs.google.com/document/d/1eOsH5N-lwnmjXx6Pnex9rbElE8lEV-TdOfb_47PWOPs/edit|here >so you can have easy access.,refact-stackedmarketer,,Sharing a document with Abdurrahman's suggestions for review and access.,9315d4ba-90dd-40ac-a81b-f501bd54c3a6,U039WK9NWA0,2025-12-11T20:36:36.755Z
1709722844.415069,Parnia,AutoPub - Updates and Debugging Post-Rollout,"<@U059AC59LLF> 
We are updating autopub based on the new templates.
Please review this logic and let me know if you approve:
When publishing an article (not newsletter) via AutoPub...
• If there is an image in the begining of the post, it will be removed from the content and will be added as the featured image.
• If there are no images, we will use the <https://www.figma.com/file/K4EkogIbGK6XP4TjAy1K39/%5BStacked-Marketer%5D-Styles-%26-Components-(Edition-2)?type=design&amp;node-id=1239-2662&amp;mode=design&amp;t=ib9ifoMytsxW9De7-4|default thumbnail>.",refact-stackedmarketer,1709722844.415069,"Discussion and updates regarding AutoPub post-rollout activities, including debugging and ensuring clarity for future use and reference.",cb42b009-ccf5-4e33-a191-4ee9092a7fff,U039WK9NWA0,2025-12-11T21:32:29.326Z
1704775101.884079,Parnia,Sprint Recap - Design and Development Progress [Dec 25th - Jan 7th],"Hi <@U059AC59LLF>,
Here is a quick recap of what we worked on in the previous sprint *[Dec 25th - Jan 7th]*:

*SM Pro:*
• Design: Pro Checkout page :white_check_mark:
• Design: Pro Homepage
• Design: Pro Reports :white_check_mark:
• Design: Pro Login Page :white_check_mark:
• Design: Pro Forgot Password Page :white_check_mark:
• Dev: Pro Landing page :white_check_mark:
• Dev: Pro Onboarding Survey
• Dev: Pro Reports
• Dev: Pro Reports Paywall
• Pro Archive
• Pro Forum
• Pro Courses
*SM:*
Design: Search results :white_check_mark:
Design: Article summary restriction
Design: Advertise with us
Design: Referral Hub :white_check_mark:
Design: OG &amp; Favicon :white_check_mark:
Design: 404 :white_check_mark:
Dev: Newsletter signup LPs :white_check_mark:
Dev: Referral Hub
Dev: Friend Recommended page :white_check_mark:
Dev: Thank you pages :white_check_mark:
Dev: Optimize search results :white_check_mark:
Sponsored article tag :white_check_mark:
Testimonials text length issue
AutoPub: Add The Crew’s Insights to WordPress when using AutoPub :white_check_mark:
Custom plugin to remove Zapier from the flow
Plugin Update :white_check_mark:
Attach block storage :white_check_mark:
Remove <http://new.stackedmarketer.com|new.stackedmarketer.com> :white_check_mark:",refact-stackedmarketer,1704775101.884079,"Summary of tasks completed and in progress during the sprint from Dec 25th to Jan 7th, covering design and development activities including Pro Checkout, Homepage, Reports, and various SM features.",192d8626-9f06-4d4e-9730-e026bafd9642,U039WK9NWA0,2025-12-11T21:07:36.356Z
1711570109.015739,Manu,SM Pro - Signup Error for Existing Users Without Active Subscription,"*Some signup problems with SM Pro:*

An existing user without an active subscription who is trying to sign up for a return offer is getting an error but there’s no obvious issue in the form. Screenshots below:

<https://share.zight.com/04uRjj0N>
<https://share.zight.com/ApuPbbne>

I suggested they write the info for each field, instead of using autofill but aside from that, is there a way to check some logs or so to find out what it could be? Thanks!

CC <@U039WK9NWA0> and <@U05R8DF8EJE>. This is relatively high priority, at least to check and see what the issue could be, so would be great if you can have a look tomorrow.",refact-stackedmarketer,1711570109.015739,Investigate the issue where existing users without an active subscription encounter errors when trying to sign up for a return offer in SM Pro. Determine if autofill or other form input methods are causing the problem and check logs for further insights.,8df0ca5d-8b36-4282-b004-24a4887ce7eb,U059AC59LLF,2025-12-11T20:01:12.999Z
1705587923.051319,Manu,Branding Guidelines for Charts and Graphs and Document Correction,"<@U05BJUUT44B> <@U039WK9NWA0> - Could we get a corrected version of this document? The codes in the colors are not correct so we’re left extracting colors from logos and such, not really a convenient way to do it.

And is there any update when it comes to color schemes for graphs and charts? I’ve seen the design for the Advertise With Us page has some nice color scheme in use, which reminded me it could help us create more general guidelines for that kind of graphics.",refact-stackedmarketer,1705587923.051319,"Develop guidelines for using brand colors in charts and graphs for 2024 content, ensuring consistency with new brand colors and enhancing visual appeal. Also includes correcting documents with incorrect color codes.",9c3b23df-e529-4b28-ae70-bdd733fb7ea1,U059AC59LLF,2025-12-11T21:15:05.594Z
1711278450.805629,Asghar,Staging Environment - Page Updates and Pre-Launch Testing,"<@U059AC59LLF>
The setup process has been completed, and we are ready to exit maintenance mode, but before that we want you test the GTM in Preview mode to ensure the main events are working as expected.
To ensure smooth integration of previous events with the new site, we have updated some of the Tags and Triggers (in Preview mode), which I can explain briefly:


1.Updated Triggers

Trigger Name: Pageview - SM Pro Pages
• updated the regex value from smpro to sm-pro-signup
Trigger Name: Exclude Tactics Signup Page
• excluded PoM and Tactics (Previously, it was excluding only tactics)
Trigger Name: Event - SM Pro 7$ Try Form Submission
• in the second row of configuration, replaced smpro with sm-pro-signup

2. Updated Tags

Tag Name: UTM Decorator v2:
 - there was errors with previous version of this tag which caused in some cases it return refferer as NULL and let some utm parameters not set properly and constantly some events not fire on time. we have fixed that issue. (we didn’t change the logic of the code, just some bug fixing)
• also added our gravity form fields population to it (it was previously with elementor)
Tag Name: HTML - Form Submission Listener :
• this tag fires fm_Form_Submission event upon submission in gravity forms. it not change previous data layer variables of fm_what and fm_email ",refact-stackedmarketer,1711278450.805629,"Discussion about accessing the staging environment to test and update pages, ensuring readiness for the actual launch.",3d8cfd68-c5d5-4620-972c-27e277bb486b,U05SL9R85PF,2025-12-11T21:40:41.427Z
1709818949.978279,Manu,Zapier Integration and Task Usage for Token Updates,And into a spreadsheet,refact-stackedmarketer,,"Discussion on the usage of Zapier tasks in relation to Token updates for CM, including implications and efficiency concerns.",3343601f-5724-4617-ae17-a52c94132503,U059AC59LLF,2025-12-11T21:33:56.405Z
1715616208.729769,Manu,MonsterInsights Pro Installation for MemberPress Reporting,"Hi <@U039WK9NWA0> &amp; team,

I will be installing MonsterInsights Pro on our production website to test its reporting for MemberPress (SM Pro). I want to see how this works in real time.

It shouldn’t cause issues, it basically grabs data from Google Analytics and adjusts Google Analytics settings to track revenue, products, etc.

In other words, *it shouldn’t affect any of the frontend or even backend of the website itself.*

The only way for me to see if it delivers the data we want is to have it live in production unfortunately.

Will let you know if I need any help.",refact-stackedmarketer,1715616208.729769,"Installation and testing of MonsterInsights Pro on the production website to evaluate its reporting capabilities for MemberPress, ensuring it integrates with Google Analytics without affecting frontend or backend operations.",981006ac-c00e-4d46-8cb1-1e0fd933e324,U059AC59LLF,2025-12-11T20:26:01.662Z
1755812761.769769,Manu,AutoPub - Database Error During Post Publishing,I’ve been getting a database error that disappears later two days in a row now when trying to publish posts. Could you check the logs to see why that is? It’s happening right now so that gives you a rough timeframe to check the logs for,refact-stackedmarketer,1755812761.769769,Investigate recurring database errors occurring during post publishing in AutoPub. Check logs for specific timeframes when the error is reported to identify root causes and potential fixes.,33016c3f-7802-4eb2-98d3-306cfde03aa0,U059AC59LLF,2025-12-11T20:59:25.4Z
1685043130.180749,Alireza,Refact.co Subscription Debugging,<@U021KGK7J4X> has joined the channel,refact-stackedmarketer,,Debugging issues related to test signups and subscriptions on refact.co platform.,81d4ab7f-6a86-4977-ad3e-953432176706,U021KGK7J4X,2025-12-11T21:41:45.366Z
1742247136.362529,Parnia,Advertise With Us Form - Data Collection and CM Integration Issue,"<@U059AC59LLF>
I've shared this with the team to fix this ASAP.",refact-stackedmarketer,,Investigate the issue where the 'Advertise With Us' form data is collected in WordPress but not sent to Campaign Monitor (CM). Determine if this flow is expected or requires adjustments.,f828f73f-7294-43ae-b464-3c7e065666af,U039WK9NWA0,2025-12-11T20:51:31.369Z
1720614114.187889,Abdurrahman,Dashboard - Duplicate Content Strategy Discussion,"Hey <@U059AC59LLF>, as we add new sections to Learning Hub (Latest Tactics is on the table now)

I would like to discuss the structure and navigation of Learning Hub with you. Here are my topics for discussion:

• Learning Hub is constantly expanding, which makes navigation harder. We already have sections for Latest Reports, you want to add the Latest Articles (Tactics) which makes sense. I would propose to 
    ◦ Make ""*Featured Content*"" section smaller, maybe removing the row under the line to make it lighter on brain
    ◦ Find a way not to duplicate the latest contents on ""*Featured Content*"" section
• We have separated ""*Courses You Might Like*"" (top most, right after Reports) and ""*Articles You Might Like*"" (lower most) sections which breaks the onboarding flow. It might be better to put personalized contents in proximity (maybe under a group) for users to make sense of them.
• We need to refine the Dashboard Navigation (sub-menu) based on latest decisions.
",refact-stackedmarketer,1720614114.187889,"Discussion on the strategy for handling duplicate content across different sections of the dashboard, specifically regarding the ""Articles You Might Like"" and ""Featured Content"" sections. Evaluating the impact of content repetition on user engagement.",fead5fd4-3524-45f2-aa6c-d70711d6d145,U05R8DF8EJE,2025-12-11T20:31:37.116Z
1715759972.742649,Parnia,AutoPub - Document Link Request for Automation Tab Issue,"<@U059AC59LLF> 
Update:
During QA on staging we found an issue which we are not sure if it's caused by the new updates. We are working on it to find the cause, fix it and then push the changes live.

This may take a couple of hours, so let's not wait for the update and publish the newsletter if you haven't already.",refact-stackedmarketer,1715672595.707599,"Request for document link where the AutoPub Automation Tab Visibility Issue occurred, to aid in investigation.",c8de3694-4f80-4858-aa37-f2cd6a9936fa,U039WK9NWA0,2025-12-11T20:26:56.928Z
1752415983.669829,Manu,Q3 Tasks - SM Pro Exit-Intent Pop-Ups Implementation,"Hi Parnia &amp; team, aside from the offer wall analytics, which was added already, the next 2 tasks on the list for Q3 would be the exit-intent pop-ups for SM Pro (where we can also give a freebie), and to update the Poolside Chat logo on the web template to something more in line with the new branding. I added this the planning spreadsheet.",refact-stackedmarketer,1752415983.669829,"Implementation and review of the SM Pro Exit-Intent Pop-Ups feature as part of Q3 tasks, including staging updates and approval process.",a34f0df2-ffa7-4a00-a906-78692e8769ca,U059AC59LLF,2025-12-11T20:58:50.832Z
